Name,bet_date,Opponent,stat_name,stat_line,est_prob,opponent_rolling_rating_scaled,hit_rate,stat_average,stat_min_l5,stat_max_l5,over,log_pred,correct_log,pts,reb,ast,fg3m
Herbert Jones,2024-01-23T00:00:00Z,UTA,ast,1.5,0.037671616731067184,-0.6106632379939978,0.7,2.4871794871794872,0,8,1,0,1,22,5,5,4
Herbert Jones,2024-01-23T00:00:00Z,UTA,reb,2.5,0.07070806510784752,0.20441613145624613,0.7,3.692307692307692,0,10,1,0,1,22,5,5,4
Herbert Jones,2024-01-23T00:00:00Z,UTA,fg3m,1.5,0.23521287048929637,-0.46149791353270264,0.5,1.2820512820512822,0,4,1,0,0,22,5,5,4
Immanuel Quickley,2024-01-15T00:00:00Z,BOS,pts,18.5,0.5778166870670948,-1.5365321060807047,0.6,15.675675675675675,5,27,1,1,1,21,6,3,2
Immanuel Quickley,2024-01-17T00:00:00Z,MIA,ast,4.5,0.5852953985183925,-1.0423714822345194,0.5,3,0,10,1,1,1,17,8,9,3
Immanuel Quickley,2024-01-18T00:00:00Z,MIA,ast,4.5,0.5852953985183925,-1.0423714822345194,0.5,3,0,10,0,1,0,12,3,3,2
Immanuel Quickley,2024-01-18T00:00:00Z,CHI,pts,19.5,0.2364229931084897,2.8350245758630046,0.5,15.846153846153847,5,27,0,0,1,12,3,3,2
Immanuel Quickley,2024-01-20T00:00:00Z,NYK,pts,19.5,0.5638590150674343,-0.06260427160236999,0.5,15.75,5,27,0,1,0,12,2,11,2
Immanuel Quickley,2024-01-22T00:00:00Z,MEM,ast,5.5,0.6207924815444432,1.5278602611649863,0.5,3.341463414634146,0,11,1,1,1,8,5,10,2
Immanuel Quickley,2024-01-22T00:00:00Z,MEM,reb,4.5,0.6870236691734461,-0.18789326113720722,0.5,3.097560975609756,0,8,1,1,1,8,5,10,2
Immanuel Quickley,2024-01-22T00:00:00Z,MEM,pts,18.5,0.41821227225844326,0.6649200678877853,0.5,15.658536585365853,5,27,0,0,1,8,5,10,2
Isaac Okoro,2024-01-20T00:00:00Z,ATL,pts,11.5,0.8101730481318722,0.020974972412960487,0.4,8.633333333333333,0,22,1,1,1,12,5,2,1
Isaac Okoro,2024-01-22T00:00:00Z,ORL,pts,9.5,0.3495733772551732,-1.5640991040013927,0.5,8.741935483870968,0,22,0,0,1,8,1,0,1
Isaac Okoro,2024-01-22T00:00:00Z,ORL,reb,3.5,0.6037432574500863,0.1614219206090478,0.5,3.5161290322580645,0,7,0,1,0,8,1,0,1
Isaac Okoro,2024-01-22T00:00:00Z,ORL,fg3m,0.5,0.11606924699827202,-0.651728444491117,0.6,0.9032258064516129,0,4,1,0,1,8,1,0,1
Isaac Okoro,2024-01-22T00:00:00Z,ORL,ast,2.5,0.1310609595294829,-0.906783998215102,0.4,2.096774193548387,0,7,0,0,1,8,1,0,1
Isaac Okoro,2024-01-24T00:00:00Z,MIL,fg3m,0.5,0.10988670761386375,1.4119105369378304,0.6,0.90625,0,4,0,0,1,10,1,0,0
Isaac Okoro,2024-01-24T00:00:00Z,MIL,ast,1.5,0.12175486100784706,0.32876501946434145,0.5,2.03125,0,7,0,0,1,10,1,0,0
Isaiah Hartenstein,2024-01-18T00:00:00Z,WAS,pts,8.5,0.44866420528245715,0.6208411005652885,0.3,6.7560975609756095,0,17,0,0,1,6,17,3,0
Isaiah Hartenstein,2024-01-20T00:00:00Z,TOR,pts,8.5,0.3813635693851734,1.6283350315581973,0.3,6.738095238095238,0,17,0,0,1,1,4,1,0
Isaiah Joe,2024-01-23T00:00:00Z,POR,reb,2.5,0.686076577228698,-0.7687163325895235,0.4,2.4761904761904763,0,7,0,1,1,9,1,2,1
Isaiah Joe,2024-01-23T00:00:00Z,POR,ast,1.5,0.1967614123331251,2.013196037787496,0.3,1.1904761904761905,0,5,1,0,1,9,1,2,1
Isaiah Joe,2024-01-23T00:00:00Z,POR,pts,7.5,0.045031823299397256,-1.1226160703309866,0.5,8.952380952380953,0,23,1,0,1,9,1,2,1
Isaiah Joe,2024-01-23T00:00:00Z,POR,fg3m,1.5,0.06820141425169902,-0.7898407669786652,0.4,2.1428571428571432,0,7,0,0,1,9,1,2,1
Isaiah Stewart,2024-01-15T00:00:00Z,WAS,reb,6.5,0.2099235745360676,2.2682893330579383,0.6,7.0344827586206895,1,14,0,0,1,16,6,4,1
Isaiah Stewart,2024-01-22T00:00:00Z,MIL,fg3m,1.5,0.2245720256329718,2.0120823252345263,0.29999999999999993,1.4516129032258065,0,4,1,0,1,19,8,2,2
Isaiah Stewart,2024-01-22T00:00:00Z,MIL,pts,10.5,0.3763718170724041,1.5092694425087565,0.5,10.774193548387096,3,20,1,0,0,19,8,2,2
Jabari Walker,2024-01-23T00:00:00Z,OKC,pts,9.5,0.09273740822526963,0.722934350885361,0.7,8.473684210526315,0,25,1,0,1,14,13,0,2
Jabari Walker,2024-01-23T00:00:00Z,OKC,fg3m,0.5,0.19286211954813154,0.39492601349158346,0.6,0.5526315789473684,0,3,1,0,0,14,13,0,2
Jabari Walker,2024-01-23T00:00:00Z,OKC,ast,1.5,0.09052236205794696,0.9601424465050403,0.3,0.8684210526315791,0,4,0,0,1,14,13,0,2
Jabari Walker,2024-01-23T00:00:00Z,OKC,reb,7.5,0.808959367360564,-0.11187729236178881,0.6,5.947368421052633,1,13,1,1,1,14,13,0,2
Jabari Walker,2024-01-24T00:00:00Z,HOU,reb,7.5,0.84967804009431,0.9416388936707855,0.7,6.128205128205129,1,13,0,1,1,9,7,1,1
Jabari Walker,2024-01-24T00:00:00Z,HOU,pts,10.5,0.168288295892249,0.43556118088152607,0.6,8.615384615384617,0,25,0,0,1,9,7,1,1
Jabari Walker,2024-01-24T00:00:00Z,HOU,ast,0.5,0.051023151432676175,0.26441355747383993,0.5,0.8461538461538461,0,4,1,0,1,9,7,1,1
Jabari Walker,2024-01-24T00:00:00Z,HOU,fg3m,0.5,0.18216344801585835,1.341860024321637,0.6,0.5897435897435896,0,3,1,0,1,9,7,1,1
Jaden Ivey,2024-01-22T00:00:00Z,MIL,pts,20.5,0.7968073791151689,1.338902881703602,0.29999999999999993,14.342105263157894,4,32,0,1,1,17,3,6,1
Jaden Ivey,2024-01-22T00:00:00Z,MIL,ast,5.5,0.9774748739920197,-0.14267833462451332,0.6,3.657894736842105,0,8,1,1,1,17,3,6,1
Jaden Ivey,2024-01-22T00:00:00Z,MIL,reb,4.5,0.6361615576529036,-0.2575242932057031,0.5,3.81578947368421,0,10,0,1,0,17,3,6,1
Jaden McDaniels,2024-01-17T00:00:00Z,DET,pts,11.5,0.6236118055604799,-1.3681323427130498,0.4,10.482758620689655,0,21,1,1,1,23,3,0,3
Jaden McDaniels,2024-01-18T00:00:00Z,MEM,pts,11.5,0.34285767233608494,-0.580151037124381,0.39999999999999997,10.9,0,23,0,0,1,11,3,0,1
Jaden McDaniels,2024-01-18T00:00:00Z,DET,pts,11.5,0.6236118055604799,-1.3681323427130498,0.4,10.482758620689655,0,21,0,1,1,11,3,0,1
Jaden McDaniels,2024-01-20T00:00:00Z,OKC,pts,12.5,0.36273064728148324,-0.2962173612443793,0.4,10.903225806451612,0,23,1,0,0,15,2,0,3
Jaden McDaniels,2024-01-22T00:00:00Z,CHA,reb,3.5,0.15053137084192655,-1.377222826538955,0.2,2.46875,0,9,1,0,1,9,5,4,2
Jaden McDaniels,2024-01-22T00:00:00Z,CHA,pts,13.5,0.9468618632972545,-0.6351253650113405,0.5,11.03125,0,23,0,1,1,9,5,4,2
Jaden McDaniels,2024-01-25T00:00:00Z,BKN,reb,3.5,0.2900375653787457,-0.8972291001870821,0.4,2.6176470588235294,0,9,1,0,1,9,4,1,1
Jaden McDaniels,2024-01-25T00:00:00Z,BKN,pts,11.5,0.6900320194875815,-1.9580481065482724,0.5,11.029411764705882,0,23,0,1,0,9,4,1,1
Jaden McDaniels,2024-01-25T00:00:00Z,BKN,ast,1.5,0.15395119398344925,-1.3542319805942433,0.4,1.2647058823529411,0,4,0,0,1,9,4,1,1
Jalen Brunson,2024-01-18T00:00:00Z,WAS,pts,29.5,0.6824765976572076,0.7241135167564928,0.39999999999999997,25.871794871794872,7,50,1,1,1,41,8,8,2
Jalen Brunson,2024-01-20T00:00:00Z,TOR,pts,28.5,0.7937246255562317,-1.037528370919925,0.6,26.25,7,50,1,1,1,38,5,9,5
Jalen Brunson,2024-01-23T00:00:00Z,BKN,ast,7.5,0.8085454367661751,0.5153761211304206,0.6,6.536585365853659,1,14,0,1,0,30,3,4,2
Jalen Brunson,2024-01-23T00:00:00Z,BKN,reb,3.5,0.22606958505190886,3.0277295830251747,0.3,3.926829268292683,0,8,0,0,1,30,3,4,2
Jalen Brunson,2024-01-23T00:00:00Z,BKN,pts,28.5,0.9134493333600398,1.6566964378284115,0.7,26.536585365853657,7,50,1,1,1,30,3,4,2
Jalen Brunson,2024-01-23T00:00:00Z,BKN,fg3m,2.5,0.07444066222162765,0.108747854090987,0.6,2.8536585365853657,0,9,0,0,1,30,3,4,2
Jalen Brunson,2024-01-25T00:00:00Z,DEN,reb,3.5,0.6453688122698865,-1.422837934697025,0.3,3.9047619047619047,0,8,0,1,0,21,1,4,1
Jalen Brunson,2024-01-25T00:00:00Z,DEN,pts,28.5,0.9805535456378502,-1.036656790961271,0.8,26.61904761904762,7,50,0,1,1,21,1,4,1
Jalen Brunson,2024-01-25T00:00:00Z,DEN,fg3m,2.5,0.10694304546452528,-0.8451956708055557,0.5,2.833333333333333,0,9,0,0,1,21,1,4,1
Jalen Brunson,2024-01-25T00:00:00Z,DEN,ast,7.5,0.6763066393592134,0.03119485865604763,0.6,6.476190476190477,1,14,0,1,0,21,1,4,1
Jalen Duren,2024-01-17T00:00:00Z,MIN,reb,10.5,0.7049229141173874,-1.189522785100598,0.6,11.56,4,19,1,1,1,16,11,3,0
Jalen Duren,2024-01-22T00:00:00Z,MIL,pts,15.5,0.6972445747721142,-0.629685291431831,0.6,14.037037037037036,4,23,0,1,1,12,12,1,0
Jalen Duren,2024-01-22T00:00:00Z,MIL,reb,10.5,0.7183560112974383,0.052420974668398644,0.5,11.444444444444445,4,19,1,1,1,12,12,1,0
Jalen Duren,2024-01-24T00:00:00Z,CHA,reb,12.5,0.8880088683046624,-0.6706393291014071,0.1,11.464285714285714,4,19,0,1,1,14,8,2,0
Jalen Green,2024-01-17T00:00:00Z,NYK,pts,17.5,0.467393863437396,-1.8920049820273608,0.6,17.435897435897434,5,34,0,0,1,15,7,1,0
Jalen Green,2024-01-20T00:00:00Z,UTA,pts,18.5,0.4011221960827393,0.2570729649462593,0.4,17.375,5,34,0,0,1,7,3,4,0
Jalen Green,2024-01-24T00:00:00Z,POR,fg3m,1.5,0.03110259749111408,0.07045341207523267,0.5,2.0476190476190474,0,6,1,0,1,29,0,3,2
Jalen Green,2024-01-24T00:00:00Z,POR,reb,3.5,0.4064563911530049,-1.2195282036685726,0.8,4.571428571428571,1,9,0,0,1,29,0,3,2
Jalen Green,2024-01-24T00:00:00Z,POR,pts,17.5,0.05364632414443192,-0.7741153777797615,0.39999999999999997,17.095238095238095,5,34,1,0,0,29,0,3,2
Jalen Green,2024-01-24T00:00:00Z,POR,ast,3.5,0.08213800388805119,1.5069297222970064,0.4,3.1904761904761907,0,9,0,0,1,29,0,3,2
Jalen Johnson,2024-01-17T00:00:00Z,ORL,pts,14.5,0.4755491259253681,-1.0381643507091414,0.6,14.958333333333334,5,28,0,0,1,10,9,3,1
Jalen Johnson,2024-01-19T00:00:00Z,MIA,pts,16.5,0.72724636983313,-0.861388858747049,0.3,14.76,5,28,0,1,1,15,7,2,1
Jalen Johnson,2024-01-24T00:00:00Z,GSW,pts,17.5,0.18859588918893583,1.292717562322608,0.2,14.821428571428571,5,28,1,0,0,21,9,6,2
Jalen Johnson,2024-01-24T00:00:00Z,GSW,fg3m,1.5,0.1372149906467798,0.9171481726258206,0.1,1.1785714285714286,0,4,1,0,1,21,9,6,2
Jalen Johnson,2024-01-24T00:00:00Z,GSW,ast,3.5,0.13370186930240033,2.085352347017745,0.4,2.8928571428571432,0,7,1,0,0,21,9,6,2
Jalen Smith,2024-01-18T00:00:00Z,SAC,pts,11.5,0.63075510412089,3.1507577105406717,0.3,10.23076923076923,5,16,1,1,1,17,13,1,1
Jalen Suggs,2024-01-17T00:00:00Z,ATL,pts,12.5,0.6874254832764398,-1.111698042258474,0.5,12.8,0,27,1,1,1,16,4,1,3
Jalen Suggs,2024-01-19T00:00:00Z,PHI,pts,11.5,0.3121484635089372,1.3645495730822812,0.5,12.88888888888889,0,27,1,0,0,16,2,2,2
Jalen Suggs,2024-01-21T00:00:00Z,MIA,pts,11.5,0.21679510289469614,-0.794522803922345,0.6,12.972972972972972,0,27,0,0,1,11,4,1,1
Jalen Suggs,2024-01-21T00:00:00Z,MIA,ast,2.5,0.08319552971389041,-0.849610820463018,0.4,2.3513513513513513,0,7,0,0,1,11,4,1,1
Jalen Suggs,2024-01-21T00:00:00Z,MIA,reb,2.5,0.3759366102516252,0.07685541826234879,0.7,3.378378378378378,0,8,1,0,0,11,4,1,1
Jalen Suggs,2024-01-21T00:00:00Z,MIA,fg3m,1.5,0.05856102151736243,0.7579182780566428,0.7,2.054054054054054,0,7,0,0,1,11,4,1,1
Jalen Suggs,2024-01-22T00:00:00Z,CLE,pts,11.5,0.18198207223716822,-1.361741540089849,0.6,12.921052631578947,0,27,0,0,1,6,2,3,2
Jalen Suggs,2024-01-22T00:00:00Z,CLE,ast,2.5,0.09758788415893423,-1.771969063851311,0.3,2.3157894736842106,0,7,1,0,1,6,2,3,2
Jalen Suggs,2024-01-22T00:00:00Z,CLE,fg3m,1.5,0.05789796421492759,-1.2222880882405174,0.6,2.026315789473684,0,7,1,0,1,6,2,3,2
Jalen Williams,2024-01-20T00:00:00Z,MIN,pts,17.5,0.229294022020375,0.8638003161310286,0.8,18.789473684210527,5,36,1,0,1,20,5,3,0
Jalen Williams,2024-01-23T00:00:00Z,POR,ast,4.5,0.17507962750155812,1.057097160630274,0.7,4.487179487179487,1,12,0,0,1,19,4,2,1
Jalen Williams,2024-01-23T00:00:00Z,POR,fg3m,1.5,0.2027632859662458,-0.283355891481281,0.4,1.3846153846153846,0,5,0,0,1,19,4,2,1
Jalen Williams,2024-01-23T00:00:00Z,POR,pts,19.5,0.86621629657508,-1.1650199938419132,0.8,18.82051282051282,5,36,0,1,1,19,4,2,1
Jalen Williams,2024-01-23T00:00:00Z,POR,reb,4.5,0.40156236560879477,-0.9430791642937786,0.6,4.128205128205129,0,9,0,0,1,19,4,2,1
Jalen Williams,2024-01-24T00:00:00Z,SAS,ast,4.5,0.08190955102468919,0.7594141423408756,0.6,4.425,1,12,1,0,1,13,5,7,1
Jalen Williams,2024-01-24T00:00:00Z,SAS,fg3m,1.5,0.18501089777566923,-0.5306117943797086,0.4,1.375,0,5,0,0,1,13,5,7,1
Jalen Williams,2024-01-24T00:00:00Z,SAS,reb,4.5,0.36283893950237434,1.7422003466931673,0.6,4.125,0,9,1,0,1,13,5,7,1
Jalen Williams,2024-01-24T00:00:00Z,SAS,pts,18.5,0.6935676142894668,0.27843766115975943,0.9,18.825,5,36,0,1,0,13,5,7,1
Jamal Murray,2024-01-19T00:00:00Z,BOS,pts,21.5,0.771621521039493,-1.3865386055256315,0.5,20.5,2,37,1,1,1,35,8,5,3
Jamal Murray,2024-01-21T00:00:00Z,WAS,pts,24.5,0.8776772913154854,1.2881075421887829,0.5,21,2,37,0,1,1,19,5,7,3
Jamal Murray,2024-01-21T00:00:00Z,WAS,reb,3.5,0.01896929818724636,1.4975981854360154,0.3,3.793103448275862,0,12,1,0,1,19,5,7,3
Jamal Murray,2024-01-21T00:00:00Z,WAS,ast,7.5,0.8812943866569183,1.8464601278157073,0.5,6.448275862068965,0,14,0,1,1,19,5,7,3
Jamal Murray,2024-01-23T00:00:00Z,IND,ast,7.5,0.8488988457042015,0.16459472109111967,0.4,6.466666666666667,0,14,0,1,1,31,8,7,3
Jamal Murray,2024-01-23T00:00:00Z,IND,reb,3.5,0.05177570149933274,0.23292734672955404,0.4,3.833333333333333,0,12,1,0,0,31,8,7,3
Jamal Murray,2024-01-23T00:00:00Z,IND,pts,24.5,0.8429353137824154,0.9776168227266485,0.5,20.933333333333334,2,37,1,1,1,31,8,7,3
Jamal Murray,2024-01-25T00:00:00Z,NYK,pts,24.5,0.9820857094216534,-1.7797414811102557,0.5,21.258064516129032,2,37,0,1,0,9,2,7,1
Jamal Murray,2024-01-25T00:00:00Z,NYK,fg3m,2.5,0.569649424905618,-1.5784360157935189,0.5,2.3548387096774195,0,5,0,1,0,9,2,7,1
Jamal Murray,2024-01-25T00:00:00Z,NYK,reb,3.5,0.29934115520894494,-0.5270933433171633,0.5,3.967741935483871,0,12,0,0,1,9,2,7,1
Jamal Murray,2024-01-25T00:00:00Z,NYK,ast,7.5,0.857743643859528,-0.20414192611034873,0.39999999999999997,6.483870967741935,0,14,0,1,1,9,2,7,1
James Harden,2024-01-23T00:00:00Z,LAL,pts,17.5,0.041062373796824064,-0.4860750503643164,0.3,17.13888888888889,8,35,1,0,1,23,2,10,4
James Harden,2024-01-23T00:00:00Z,LAL,reb,4.5,0.18307955579843288,-0.22336689593095416,0.5,4.583333333333333,1,9,0,0,1,23,2,10,4
James Harden,2024-01-23T00:00:00Z,LAL,fg3m,2.5,0.10293517401347203,0.16214287246626666,0.6,2.7222222222222223,0,8,1,0,1,23,2,10,4
Jarrett Allen,2024-01-15T00:00:00Z,CHI,pts,17.5,0.5966719824731093,-1.5059977716434418,0.4,14.387096774193548,4,30,0,1,0,10,14,3,0
Jarrett Allen,2024-01-20T00:00:00Z,ATL,pts,17.5,0.469646746140547,-0.27437007659580526,0.5,14.454545454545455,4,30,0,0,1,14,11,2,0
Jarrett Allen,2024-01-22T00:00:00Z,ORL,pts,15.5,0.20083345289969456,-0.3934548778058835,0.6,14.441176470588236,4,30,0,0,1,14,11,4,0
Jarrett Allen,2024-01-24T00:00:00Z,MIL,pts,14.5,0.27976178793725814,-0.022336872619819356,0.5,14.428571428571427,4,30,1,0,0,21,12,5,0
Jaylen Brown,2024-01-19T00:00:00Z,DEN,pts,24.5,0.5274853657903678,0.3094574490540369,0.5,23.31578947368421,10,40,0,1,0,13,2,1,1
Jaylen Brown,2024-01-21T00:00:00Z,HOU,ast,2.5,0.14113459045025234,0.48159995114977416,0.6,3.4615384615384617,0,8,1,0,0,13,11,10,1
Jaylen Brown,2024-01-21T00:00:00Z,HOU,pts,23.5,0.25596238728885157,0.9146289317422014,0.5,23.05128205128205,10,40,0,0,1,13,11,10,1
Jaylen Brown,2024-01-21T00:00:00Z,HOU,reb,5.5,0.2922932242233782,1.4341735647563558,0.5,5.153846153846154,0,11,1,0,0,13,11,10,1
Jaylen Brown,2024-01-21T00:00:00Z,HOU,fg3m,2.5,0.04083377550807794,0.7740563578990469,0.39999999999999997,2.1794871794871797,0,8,0,0,1,13,11,10,1
Jaylen Brown,2024-01-22T00:00:00Z,DAL,fg3m,2.5,0.04480811856000346,0.2094892844411462,0.39999999999999997,2.15,0,8,0,0,1,34,3,4,2
Jaylen Brown,2024-01-22T00:00:00Z,DAL,pts,24.5,0.20051243215225778,0.8328648608944227,0.39999999999999997,22.8,10,40,1,0,0,34,3,4,2
Jaylen Brown,2024-01-22T00:00:00Z,DAL,reb,5.5,0.5964694539019925,0.7012423075707086,0.5,5.3,0,11,0,1,0,34,3,4,2
Jaylen Brown,2024-01-22T00:00:00Z,DAL,ast,3.5,0.21811370839228533,-0.9240293127407043,0.3,3.625,0,10,1,0,1,34,3,4,2
Jaylen Brown,2024-01-25T00:00:00Z,MIA,fg3m,2.5,0.03282600269261116,0.01250877460746155,0.39999999999999997,2.1463414634146343,0,8,1,0,1,18,4,5,4
Jaylen Brown,2024-01-25T00:00:00Z,MIA,ast,3.5,0.2949308565647214,0.010846885783272099,0.4,3.6341463414634143,0,10,1,0,0,18,4,5,4
Jaylen Brown,2024-01-25T00:00:00Z,MIA,reb,5.5,0.4240944613947249,0.9478817189046512,0.39999999999999997,5.2439024390243905,0,11,0,0,1,18,4,5,4
Jaylen Brown,2024-01-25T00:00:00Z,MIA,pts,22.5,0.2857203109159132,-0.3934134217399425,0.5,23.073170731707318,10,40,0,0,1,18,4,5,4
Jayson Tatum,2024-01-15T00:00:00Z,TOR,reb,8.5,0.7333100393680652,-1.1541959175319025,0.3,8.305555555555555,1,15,1,1,1,19,14,6,1
Jayson Tatum,2024-01-17T00:00:00Z,SAS,reb,8.5,0.46484136630724315,1.4509458921486365,0.39999999999999997,8.45945945945946,1,15,0,0,1,24,5,2,3
Jayson Tatum,2024-01-19T00:00:00Z,DEN,pts,27.5,0.8508892185975492,-0.23213908655560755,0.5,27.05263157894737,7,45,0,1,1,22,8,5,1
Jayson Tatum,2024-01-21T00:00:00Z,HOU,ast,4.5,0.3025822178024896,-1.8308632531426883,0.6,4.435897435897436,1,10,0,0,1,18,7,3,1
Jayson Tatum,2024-01-21T00:00:00Z,HOU,fg3m,2.5,0.0746593328931054,0.6352872754713879,0.6,3.076923076923077,0,8,0,0,1,18,7,3,1
Jayson Tatum,2024-01-21T00:00:00Z,HOU,reb,8.5,0.6101545535346272,1.069020696635763,0.4,8.35897435897436,1,15,0,1,1,18,7,3,1
Jayson Tatum,2024-01-21T00:00:00Z,HOU,pts,27.5,0.6109920075690757,-0.33472370977565896,0.4,26.923076923076923,7,45,0,1,0,18,7,3,1
Jayson Tatum,2024-01-22T00:00:00Z,DAL,ast,4.5,0.12735670426459955,0.2255916514961464,0.6,4.4,1,10,1,0,1,39,11,5,2
Jayson Tatum,2024-01-22T00:00:00Z,DAL,reb,8.5,0.7130710179076101,-0.3227669858361248,0.4,8.325,1,15,1,1,1,39,11,5,2
Jayson Tatum,2024-01-22T00:00:00Z,DAL,pts,29.5,0.4248076092404942,-0.3613048958334424,0.4,26.7,7,45,1,0,0,39,11,5,2
Jayson Tatum,2024-01-22T00:00:00Z,DAL,fg3m,2.5,0.03571380128396072,-0.6389743641460277,0.5,3.025,0,8,0,0,1,39,11,5,2
Jayson Tatum,2024-01-25T00:00:00Z,MIA,reb,8.5,0.5184535881503463,1.0011256034761293,0.4,8.390243902439025,1,15,0,1,1,26,8,4,3
Jayson Tatum,2024-01-25T00:00:00Z,MIA,pts,26.5,0.7039366850986506,0.11246255250151689,0.5,27,7,45,0,1,1,26,8,4,3
Jayson Tatum,2024-01-25T00:00:00Z,MIA,ast,4.5,0.1234937755031091,0.2810697783647375,0.6,4.414634146341464,1,10,0,0,1,26,8,4,3
Jayson Tatum,2024-01-25T00:00:00Z,MIA,fg3m,2.5,0.054938426512679585,-0.5604829350852527,0.5,3,0,8,1,0,1,26,8,4,3
Jerami Grant,2024-01-19T00:00:00Z,IND,pts,20.5,0.7371664657680845,1.318398058584931,0.5,21.37142857142857,9,38,1,1,1,37,4,3,1
Jerami Grant,2024-01-23T00:00:00Z,OKC,pts,18.5,0.6179083687276177,0.21177084535559412,0.39999999999999997,21.675675675675677,9,38,0,1,0,18,5,1,4
Jerami Grant,2024-01-23T00:00:00Z,OKC,reb,3.5,0.10471251918718172,0.24194323051783506,0.20000000000000004,3.5675675675675675,0,10,1,0,1,18,5,1,4
Jerami Grant,2024-01-23T00:00:00Z,OKC,fg3m,1.5,0.12997102813813055,-0.467860128605967,0.4,2.189189189189189,0,5,1,0,0,18,5,1,4
Jerami Grant,2024-01-23T00:00:00Z,OKC,ast,2.5,0.11917053751901296,1.037824650864911,0.4,2.4324324324324325,0,6,0,0,1,18,5,1,4
Jerami Grant,2024-01-24T00:00:00Z,HOU,pts,19.5,0.7035827792433106,-0.028461561621011787,0.4,21.57894736842105,9,38,1,1,1,21,5,9,2
Jerami Grant,2024-01-24T00:00:00Z,HOU,fg3m,1.5,0.2056475463651046,0.3758986269018095,0.5,2.236842105263158,0,5,1,0,1,21,5,9,2
Jerami Grant,2024-01-24T00:00:00Z,HOU,reb,3.5,0.14789245796330222,2.461335193383229,0.29999999999999993,3.605263157894737,0,10,1,0,1,21,5,9,2
Jerami Grant,2024-01-24T00:00:00Z,HOU,ast,2.5,0.15657017096237044,-0.17788100744922633,0.3,2.394736842105263,0,6,1,0,0,21,5,9,2
Jeremy Sochan,2024-01-13T00:00:00Z,CHI,pts,12.5,0.16751787569370188,1.918632061,0.5,11.05555556,0,33,0,0,1,11,7,2,2
Jeremy Sochan,2024-01-19T00:00:00Z,CHA,pts,13.5,0.3780754196754492,-0.224663169261637,0.2,11.205128205128204,0,33,0,0,1,11,8,8,1
Jeremy Sochan,2024-01-22T00:00:00Z,PHI,fg3m,0.5,0.15453706761309977,0.03371854147323472,1,1.024390243902439,0,4,1,0,0,14,8,4,3
Jeremy Sochan,2024-01-22T00:00:00Z,PHI,pts,11.5,0.06602303428750135,-0.6580049239741801,0.5,11.487804878048781,0,33,1,0,1,14,8,4,3
Jeremy Sochan,2024-01-22T00:00:00Z,PHI,reb,5.5,0.7312656074523637,-0.2975907374719748,0.6,5.512195121951219,2,9,1,1,1,14,8,4,3
Jeremy Sochan,2024-01-24T00:00:00Z,OKC,fg3m,1.5,0.22885761443476854,1.499414420918473,0.4,1.0714285714285716,0,4,0,0,1,2,5,4,0
Jeremy Sochan,2024-01-24T00:00:00Z,OKC,pts,12.5,0.02998135581487391,1.212087801405576,0.5,11.547619047619047,0,33,0,0,1,2,5,4,0
Jeremy Sochan,2024-01-24T00:00:00Z,OKC,reb,6.5,0.7767021949581745,0.5312586234380666,0.6,5.571428571428571,2,9,0,1,1,2,5,4,0
Jimmy Butler,2024-01-17T00:00:00Z,TOR,fg3m,0.5,0.30276312299173624,1.2858391750992657,0.3,0.8,0,3,0,0,1,16,5,5,0
Jimmy Butler,2024-01-19T00:00:00Z,ATL,pts,22.5,0.6815047877802546,0.2668418779115498,0.3,21.153846153846153,8,36,1,1,1,25,5,6,0
Jimmy Butler,2024-01-21T00:00:00Z,ORL,reb,4.5,0.030455437999206234,0.8382826897511967,0.7,5.037037037037037,2,13,0,0,1,15,4,2,3
Jimmy Butler,2024-01-21T00:00:00Z,ORL,ast,4.5,0.20121290712208548,-0.5860994267675262,0.6,4.518518518518518,1,10,0,0,1,15,4,2,3
Jimmy Butler,2024-01-21T00:00:00Z,ORL,pts,20.5,0.5328457989137557,-1.195229466588104,0.4,21.296296296296298,8,36,0,1,0,15,4,2,3
Jimmy Butler,2024-01-21T00:00:00Z,ORL,fg3m,0.5,0.08140136068872852,-0.7076032257564472,0.2,0.7407407407407409,0,3,1,0,0,15,4,2,3
Jimmy Butler,2024-01-25T00:00:00Z,BOS,ast,4.5,0.2527138123880518,-2.164193353370162,0.5,4.379310344827586,1,10,0,0,1,17,3,4,2
Jimmy Butler,2024-01-25T00:00:00Z,BOS,fg3m,0.5,0.22322834209533113,-0.3922499325107089,0.3,0.8275862068965518,0,3,1,0,0,17,3,4,2
Jimmy Butler,2024-01-25T00:00:00Z,BOS,pts,18.5,0.39369266844817025,-0.30101546155137726,0.4,20.862068965517242,8,36,0,0,1,17,3,4,2
Jimmy Butler,2024-01-25T00:00:00Z,BOS,reb,4.5,0.05004872364587477,1.4564941772520403,0.6,4.9655172413793105,2,13,0,0,1,17,3,4,2
Joe Ingles,2024-01-17T00:00:00Z,ATL,reb,2.5,0.35797743783836367,1.3304150964580639,0.5,2.6,0,5,1,0,0,3,4,3,1
Joe Ingles,2024-01-19T00:00:00Z,PHI,ast,2.5,0.4785003534669259,-0.7092456672028921,0.8,3.6153846153846154,1,7,1,0,1,9,1,3,3
Joel Embiid,2024-01-16T00:00:00Z,DEN,reb,11.5,0.7327310651778379,-1.602076392023473,0.5,11.666666666666666,7,16,0,1,0,41,7,10,3
