,id,full_name,first_name,last_name,is_active
1093,2205,DeSagana Diop,DeSagana,Diop,False
1094,76577,Terry Dischinger,Terry,Dischinger,False
1095,76578,Fred Diute,Fred,Diute,False
1096,124,Vlade Divac,Vlade,Divac,False
1097,2413,Juan Dixon,Juan,Dixon,False
1098,1059,Aleksandar Djordjevic,Aleksandar,Djordjevic,False
1099,76580,Earl Dodd,Earl,Dodd,False
1100,1720,Michael Doleac,Michael,Doleac,False
1101,76581,Joe Dolhon,Joe,Dolhon,False
1102,76582,Bob Doll,Bob,Doll,False
1103,76583,James Donaldson,James,Donaldson,False
1104,1629029,Luka Doncic,Luka,Doncic,True
1105,76584,Bob Donham,Bob,Donham,False
1106,76586,Billy Donovan,Billy,Donovan,False
1107,76585,Harry Donovan,Harry,Donovan,False
1108,2039,Keyon Dooling,Keyon,Dooling,False
1109,76587,Jacky Dorsey,Jacky,Dorsey,False
1110,201595,Joey Dorsey,Joey,Dorsey,False
1111,1628416,Tyler Dorsey,Tyler,Dorsey,False
1112,1629652,Luguentz Dort,Luguentz,Dort,True
1113,1630245,Ayo Dosunmu,Ayo,Dosunmu,True
1114,1628422,Damyean Dotson,Damyean,Dotson,False
1115,1629653,Devon Dotson,Devon,Dotson,False
1116,200763,Quincy Douby,Quincy,Douby,False
1117,76588,Bruce Douglas,Bruce,Douglas,False
1118,76589,John Douglas,John,Douglas,False
1119,76590,Leon Douglas,Leon,Douglas,False
1120,428,Sherman Douglas,Sherman,Douglas,False
1121,201962,Toney Douglas,Toney,Douglas,False
1122,201604,Chris Douglas-Roberts,Chris,Douglas-Roberts,False
1123,1629635,Sekou Doumbouya,Sekou,Doumbouya,False
1124,76592,Lloyd Dove,Lloyd,Dove,False
1125,202220,Zabian Dowdell,Zabian,Dowdell,False
1126,76593,Bill Downey,Bill,Downey,False
1127,76594,Steve Downing,Steve,Downing,False
1128,1630288,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,False
1129,76595,Danny Doyle,Danny,Doyle,False
1130,1628495,Milton Doyle,Milton,Doyle,False
1131,1628408,PJ Dozier,PJ,Dozier,False
1132,76596,Terry Dozier,Terry,Dozier,False
1133,201609,Goran Dragic,Goran,Dragic,False
1134,204054,Zoran Dragic,Zoran,Dragic,False
1135,1068,Greg Dreiling,Greg,Dreiling,False
1136,1724,Bryce Drew,Bryce,Drew,False
1137,76598,John Drew,John,Drew,False
1138,76599,Larry Drew,Larry,Drew,False
1139,203580,Larry Drew II,Larry,Drew II,False
1140,17,Clyde Drexler,Clyde,Drexler,False
1141,1041,Nate Driggers,Nate,Driggers,False
1142,76603,Terry Driscoll,Terry,Driscoll,False
1143,1542,Predrag Drobnjak,Predrag,Drobnjak,False
1144,76604,Ralph Drollinger,Ralph,Drollinger,False
1145,203083,Andre Drummond,Andre,Drummond,True
1146,76623,Dennis DuVal,Dennis,DuVal,False
1147,1630537,Chris Duarte,Chris,Duarte,True
1148,76605,Dick Duckett,Dick,Duckett,False
1149,404,Kevin Duckworth,Kevin,Duckworth,False
1150,76607,Charles Dudley,Charles,Dudley,False
1151,201,Chris Dudley,Chris,Dudley,False
1152,201162,Jared Dudley,Jared,Dudley,False
1153,76608,Terry Duerod,Terry,Duerod,False
1154,76609,Bob Duffy,Bob,Duffy,False
1155,76610,Bob Duffy,Bob,Duffy,False
1156,2768,Chris Duhon,Chris,Duhon,False
1157,1626251,Duje Dukan,Duje,Dukan,False
1158,1630561,David Duke Jr.,David,Duke Jr.,False
1159,76611,Walter Dukes,Walter,Dukes,False
1160,247,Joe Dumars,Joe,Dumars,False
1161,30,Richard Dumas,Richard,Dumas,False
1162,434,Tony Dumas,Tony,Dumas,False
1163,76615,Andy Duncan,Andy,Duncan,False
1164,1495,Tim Duncan,Tim,Duncan,False
1165,2399,Mike Dunleavy,Mike,Dunleavy,False
1166,76616,Mike Dunleavy,Mike,Dunleavy,False
1167,1627739,Kris Dunn,Kris,Dunn,True
1168,76617,Pat Dunn,Pat,Dunn,False
1169,76618,T.R. Dunn,T.R.,Dunn,False
1170,2648,Ronald Dupree,Ronald,Dupree,False
1171,201142,Kevin Durant,Kevin,Durant,True
1172,1631105,Jalen Duren,Jalen,Duren,True
1173,76619,John Duren,John,Duren,False
1174,1090,Pat Durham,Pat,Durham,False
1175,76621,Devin Durrant,Devin,Durrant,False
1176,76622,Ken Durrett,Ken,Durrett,False
1177,1628979,Trevon Duval,Trevon,Duval,False
1178,76624,Jack Dwan,Jack,Dwan,False
1179,76625,Craig Dykema,Craig,Dykema,False
1180,76626,Gene Dyker,Gene,Dyker,False
1181,202406,Jerome Dyson,Jerome,Dyson,False
1182,289,Ledell Eackles,Ledell,Eackles,False
1183,76628,Jim Eakins,Jim,Eakins,False
1184,768,Acie Earl,Acie,Earl,False
1185,76630,Ed Earle,Ed,Earle,False
1186,203921,Cleanthony Early,Cleanthony,Early,False
1187,1631106,Tari Eason,Tari,Eason,True
1188,76631,Mark Eaton,Mark,Eaton,False
1189,76632,Jerry Eaves,Jerry,Eaves,False
1190,202365,Devin Ebanks,Devin,Ebanks,False
1191,76633,Bill Ebben,Bill,Ebben,False
1192,76634,Al Eberhard,Al,Eberhard,False
1193,2569,Ndudi Ebi,Ndudi,Ebi,False
1194,1630693,Jaime Echenique,Jaime,Echenique,False
1195,204067,Jarell Eddie,Jarell,Eddie,False
1196,76635,Patrick Eddie,Patrick,Eddie,False
1197,76636,Thomas Eddleman,Thomas,Eddleman,False
1198,76637,Kent Edelin,Kent,Edelin,False
1199,76638,Keith Edmonson,Keith,Edmonson,False
1200,721,Tyus Edney,Tyus,Edney,False
1201,1630162,Anthony Edwards,Anthony,Edwards,True
1202,76646,Bill Edwards,Bill,Edwards,False
1203,898,Blue Edwards,Blue,Edwards,False
1204,1629035,Carsen Edwards,Carsen,Edwards,False
1205,2451,Corsley Edwards,Corsley,Edwards,False
1206,346,Doug Edwards,Doug,Edwards,False
1207,76641,Franklin Edwards,Franklin,Edwards,False
1208,229,James Edwards,James,Edwards,False
1209,76643,Jay Edwards,Jay,Edwards,False
1210,2823,John Edwards,John,Edwards,False
1211,1630556,Kessler Edwards,Kessler,Edwards,True
1212,236,Kevin Edwards,Kevin,Edwards,False
1213,1630306,Rob Edwards,Rob,Edwards,False
1214,202197,Shane Edwards,Shane,Edwards,False
1215,1629053,Vincent Edwards,Vincent,Edwards,False
1216,76647,Johnny Egan,Johnny,Egan,False
1217,76648,Lonnie Eggleston,Lonnie,Eggleston,False
1218,76649,Eddie Ehlers,Eddie,Ehlers,False
1219,378,Craig Ehlo,Craig,Ehlo,False
1220,76651,Dick Eichhorst,Dick,Eichhorst,False
1221,458,Howard Eisley,Howard,Eisley,False
1222,1918,Obinna Ekezie,Obinna,Ekezie,False
1223,2064,Khalid El-Amin,Khalid,El-Amin,False
1224,76653,Don Eliason,Don,Eliason,False
1225,53,Mario Elie,Mario,Elie,False
1226,1629604,CJ Elleby,CJ,Elleby,False
1227,76655,Ray Ellefson,Ray,Ellefson,False
1228,1627740,Henry Ellenson,Henry,Ellenson,False
1229,201961,Wayne Ellington,Wayne,Ellington,False
1230,76656,Bob Elliott,Bob,Elliott,False
1231,251,Sean Elliott,Sean,Elliott,False
1232,76658,Alexander Ellis,Alexander,Ellis,False
1233,76664,Bo Ellis,Bo,Ellis,False
1234,107,Dale Ellis,Dale,Ellis,False
1235,1677,Harold Ellis,Harold,Ellis,False
1236,76661,Joe Ellis,Joe,Ellis,False
1237,1631165,Keon Ellis,Keon,Ellis,True
1238,111,LaPhonso Ellis,LaPhonso,Ellis,False
1239,1034,LeRon Ellis,LeRon,Ellis,False
1240,76663,Leroy Ellis,Leroy,Ellis,False
1241,101145,Monta Ellis,Monta,Ellis,False
1242,442,Pervis Ellison,Pervis,Ellison,False
1243,600010,Len Elmore,Len,Elmore,False
1244,1922,Francisco Elson,Francisco,Elson,False
1245,76667,Darrell Elston,Darrell,Elston,False
1246,2408,Melvin Ely,Melvin,Ely,False
1247,203954,Joel Embiid,Joel,Embiid,True
1248,76668,Wayne Embry,Wayne,Embry,False
1249,2765,Andre Emmett,Andre,Emmett,False
1250,76669,Ned Endress,Ned,Endress,False
1251,76670,Chris Engler,Chris,Engler,False
1252,76671,Wayne Englestad,Wayne,Englestad,False
1253,76672,A.J. English,A.J.,English,False
1254,76673,Alex English,Alex,English,False
1255,76674,Claude English,Claude,English,False
1256,76676,Jojo English,Jojo,English,False
1257,203119,Kim English,Kim,English,False
1258,76675,Scott English,Scott,English,False
1259,76677,Gene Englund,Gene,Englund,False
1260,203898,Tyler Ennis,Tyler,Ennis,False
1261,203516,James Ennis III,James,Ennis III,False
1262,76678,Ray Epps,Ray,Epps,False
1263,201623,Semih Erden,Semih,Erden,False
1264,76679,Bo Erias,Bo,Erias,False
1265,76680,Keith Erickson,Keith,Erickson,False
1266,76681,Julius Erving,Julius,Erving,False
1267,1915,Evan Eschmeyer,Evan,Eschmeyer,False
1268,76682,Jack Eskridge,Jack,Eskridge,False
1269,76683,Vincenzo Esposito,Vincenzo,Esposito,False
1270,1629234,Drew Eubanks,Drew,Eubanks,True
1271,76687,Bob Evans,Bob,Evans,False
1272,967,Brian Evans,Brian,Evans,False
1273,76685,Earl Evans,Earl,Evans,False
1274,1628980,Jacob Evans,Jacob,Evans,False
1275,1628393,Jawun Evans,Jawun,Evans,False
1276,202379,Jeremy Evans,Jeremy,Evans,False
1277,2230,Maurice Evans,Maurice,Evans,False
1278,76686,Mike Evans,Mike,Evans,False
1279,2501,Reggie Evans,Reggie,Evans,False
1280,201936,Tyreke Evans,Tyreke,Evans,False
1281,101137,Daniel Ewing,Daniel,Ewing,False
1282,121,Patrick Ewing,Patrick,Ewing,False
1283,201607,Patrick Ewing,Patrick,Ewing,False
1284,203957,Dante Exum,Dante,Exum,True
1285,201963,Christian Eyenga,Christian,Eyenga,False
1286,203105,Festus Ezeli,Festus,Ezeli,False
1287,76689,Johnny Ezersky,Johnny,Ezersky,False
1288,76690,Joe Fabel,Joe,Fabel,False
1289,76691,John Fairchild,John,Fairchild,False
1290,1629605,Tacko Fall,Tacko,Fall,False
1291,76692,Phil Farbman,Phil,Farbman,False
1292,202702,Kenneth Faried,Kenneth,Faried,False
1293,76693,Dick Farley,Dick,Farley,False
1294,200770,Jordan Farmar,Jordan,Farmar,False
1295,2824,Desmon Farmer,Desmon,Farmer,False
1296,76695,Jim Farmer,Jim,Farmer,False
1297,76694,Mike Farmer,Mike,Farmer,False
1298,1108,Tony Farmer,Tony,Farmer,False
1299,76696,Bob Faught,Bob,Faught,False
1300,203543,Vitor Faverani,Vitor,Faverani,False
1301,202324,Derrick Favors,Derrick,Favors,False
1302,201174,Nick Fazekas,Nick,Fazekas,False
1303,76697,Dave Fedor,Dave,Fedor,False
1304,76698,Bob Feerick,Bob,Feerick,False
1305,76699,Butch Feher,Butch,Feher,False
1306,994,Jamie Feick,Jamie,Feick,False
1307,76701,Ron Feiereisel,Ron,Feiereisel,False
1308,76702,George Feigenbaum,George,Feigenbaum,False
1309,76703,Dave Feitl,Dave,Feitl,False
1310,1627770,Kay Felder,Kay,Felder,False
1311,1626245,Cristiano Felicio,Cristiano,Felicio,False
1312,203467,Carrick Felix,Carrick,Felix,False
1313,101230,Noel Felix,Noel,Felix,False
1314,76704,Ray Felix,Ray,Felix,False
1315,101109,Raymond Felton,Raymond,Felton,False
1316,76705,Jake Fendley,Jake,Fendley,False
1317,76706,Bill Fenley,Bill,Fenley,False
1318,2724,Desmond Ferguson,Desmond,Ferguson,False
1319,1628390,Terrance Ferguson,Terrance,Ferguson,False
1320,201164,Rudy Fernandez,Rudy,Fernandez,False
1321,1628981,Bruno Fernando,Bruno,Fernando,True
1322,76707,Eric Fernsten,Eric,Fernsten,False
1323,76708,Al Ferrari,Al,Ferrari,False
1324,76709,Rolando Ferreira,Rolando,Ferreira,False
1325,273,Duane Ferrell,Duane,Ferrell,False
1326,1627812,Yogi Ferrell,Yogi,Ferrell,False
1327,76711,Arnie Ferrin,Arnie,Ferrin,False
1328,76712,Bob Ferry,Bob,Ferry,False
1329,198,Danny Ferry,Danny,Ferry,False
1330,201178,Kyrylo Fesenko,Kyrylo,Fesenko,False
1331,76713,Kenny Fields,Kenny,Fields,False
1332,202361,Landry Fields,Landry,Fields,False
1333,76714,Ron Filipek,Ron,Filipek,False
1334,76715,Greg Fillmore,Greg,Fillmore,False
1335,76716,Hank Finkel,Hank,Finkel,False
1336,714,Michael Finley,Michael,Finley,False
1337,76717,Danny Finn,Danny,Finn,False
1338,1627827,Dorian Finney-Smith,Dorian,Finney-Smith,True
1339,900,Matt Fish,Matt,Fish,False
1340,965,Derek Fisher,Derek,Fisher,False
1341,2809,Gerald Fitch,Gerald,Fitch,False
1342,1630238,Malik Fitts,Malik,Fitts,False
1343,76720,Bob Fitzgerald,Bob,Fitzgerald,False
1344,76719,Dick Fitzgerald,Dick,Fitzgerald,False
1345,2033,Marcus Fizer,Marcus,Fizer,False
1346,76721,Jerry Fleishman,Jerry,Fleishman,False
1347,76722,Al Fleming,Al,Fleming,False
1348,76723,Ed Fleming,Ed,Fleming,False
1349,313,Vern Fleming,Vern,Fleming,False
1350,2784,Luis Flores,Luis,Flores,False
1351,76725,Bruce Flowers,Bruce,Flowers,False
1352,76726,Sleepy Floyd,Sleepy,Floyd,False
1353,201938,Jonny Flynn,Jonny,Flynn,False
1354,1630201,Malachi Flynn,Malachi,Flynn,True
1355,76727,Mike Flynn,Mike,Flynn,False
1356,76728,Larry Fogle,Larry,Fogle,False
1357,76729,Jack Foley,Jack,Foley,False
1358,1829,Ike Fontaine,Ike,Fontaine,False
1359,76731,Levi Fontaine,Levi,Fontaine,False
1360,1631323,Simone Fontecchio,Simone,Fontecchio,True
1361,202880,Jeff Foote,Jeff,Foote,False
1362,1627854,Bryn Forbes,Bryn,Forbes,False
1363,201814,Gary Forbes,Gary,Forbes,False
1364,1630758,Aleem Ford,Aleem,Ford,False
1365,76732,Alphonso Ford,Alphonso,Ford,False
1366,2228,Alton Ford,Alton,Ford,False
1367,76733,Chris Ford,Chris,Ford,False
1368,76734,Don Ford,Don,Ford,False
1369,76735,Jake Ford,Jake,Ford,False
1370,1630259,Jordan Ford,Jordan,Ford,True
1371,76736,Phil Ford,Phil,Ford,False
1372,101213,Sharrod Ford,Sharrod,Ford,False
1373,726,Sherell Ford,Sherell,Ford,False
1374,2551,T.J. Ford,T.J.,Ford,False
1375,76738,Donnie Forman,Donnie,Forman,False
1376,76739,Bayard Forrest,Bayard,Forrest,False
1377,1630235,Trent Forrest,Trent,Forrest,True
1378,2218,Joseph Forte,Joseph,Forte,False
1379,202622,Courtney Fortson,Courtney,Fortson,False
1380,1504,Danny Fortson,Danny,Fortson,False
1381,76740,Fred Foster,Fred,Foster,False
1382,323,Greg Foster,Greg,Foster,False
1383,1902,Jeff Foster,Jeff,Foster,False
1384,76742,Rod Foster,Rod,Foster,False
1385,1630701,Michael Foster Jr.,Michael,Foster Jr.,False
1386,2238,Antonis Fotsis,Antonis,Fotsis,False
1387,203095,Evan Fournier,Evan,Fournier,True
1388,76744,Larry Foust,Larry,Foust,False
1389,76745,Jerry Fowler,Jerry,Fowler,False
1390,1762,Tremaine Fowlkes,Tremaine,Fowlkes,False
1391,1628368,De'Aaron Fox,De'Aaron,Fox,True
1392,76746,Harold Fox,Harold,Fox,False
1393,76747,Jim Fox,Jim,Fox,False
1394,296,Rick Fox,Rick,Fox,False
1395,200751,Randy Foye,Randy,Foye,False
1396,1502,Adonal Foyle,Adonal,Foyle,False
1397,2499,Richie Frahm,Richie,Frahm,False
1398,1883,Steve Francis,Steve,Francis,False
1399,76748,Tellis Frank,Tellis,Frank,False
1400,76749,Nat Frankel,Nat,Frankel,False
1401,203479,Jamaal Franklin,Jamaal,Franklin,False
1402,1629606,Robert Franks,Robert,Franks,False
1403,204025,Tim Frazier,Tim,Frazier,False
1404,76750,Walt Frazier,Walt,Frazier,False
1405,76751,Will Frazier,Will,Frazier,False
1406,1626187,Michael Frazier II,Michael,Frazier II,False
1407,1628982,Melvin Frazier Jr.,Melvin,Frazier Jr.,False
1408,76752,Anthony Frederick,Anthony,Frederick,False
1409,202690,Jimmer Fredette,Jimmer,Fredette,False
1410,76753,World Free,World,Free,False
1411,202683,Enes Freedom,Enes,Freedom,False
1412,200777,Joel Freeland,Joel,Freeland,False
1413,76754,Donnie Freeman,Donnie,Freeman,False
1414,76755,Gary Freeman,Gary,Freeman,False
1415,76756,Rod Freeman,Rod,Freeman,False
1416,1631241,Javon Freeman-Liberty,Javon,Freeman-Liberty,True
1417,2782,Matt Freije,Matt,Freije,False
1418,76757,Frido Frey,Frido,Frey,False
1419,76758,Larry Friend,Larry,Friend,False
1420,76759,Pat Frink,Pat,Frink,False
1421,76760,Jim Fritsche,Jim,Fritsche,False
1422,101112,Channing Frye,Channing,Frye,False
1423,76761,Bernie Fryer,Bernie,Fryer,False
1424,76762,Frank Fucarino,Frank,Fucarino,False
1425,1641788,Alex Fudge,Alex,Fudge,True
1426,76763,Herm Fuetsch,Herm,Fuetsch,False
1427,76764,Joe Fulks,Joe,Fulks,False
1428,2673,Hiram Fuller,Hiram,Fuller,False
1429,957,Todd Fuller,Todd,Fuller,False
1430,76765,Tony Fuller,Tony,Fuller,False
1431,1628365,Markelle Fultz,Markelle,Fultz,True
1432,1444,Lawrence Funderburke,Lawrence,Funderburke,False
1433,76767,Terry Furlow,Terry,Furlow,False
1434,76768,Billy Gabor,Billy,Gabor,False
1435,1629117,Wenyen Gabriel,Wenyen,Gabriel,False
1436,2429,Dan Gadzuric,Dan,Gadzuric,False
1437,202070,Tony Gaffney,Tony,Gaffney,False
1438,1629655,Daniel Gafford,Daniel,Gafford,True
1439,101184,Deng Gai,Deng,Gai,False
1440,76769,Elmer R. Gainer,Elmer R.,Gainer,False
1441,76770,Corey Gaines,Corey,Gaines,False
1442,2558,Reece Gaines,Reece,Gaines,False
1443,202178,Sundiata Gaines,Sundiata,Gaines,False
1444,76771,Mike Gale,Mike,Gale,False
1445,76772,Chad Gallagher,Chad,Gallagher,False
1446,76773,Harry Gallatin,Harry,Gallatin,False
1447,201568,Danilo Gallinari,Danilo,Gallinari,True
1448,204038,Langston Galloway,Langston,Galloway,False
1449,76774,Dave Gambee,Dave,Gambee,False
1450,333,Kevin Gamble,Kevin,Gamble,False
1451,76776,Bob Gantt,Bob,Gantt,False
1452,200816,Jorge Garbajosa,Jorge,Garbajosa,False
1453,2092,Ruben Garces,Ruben,Garces,False
1454,2682,Alex Garcia,Alex,Garcia,False
1455,101128,Francisco Garcia,Francisco,Garcia,False
1456,76778,Earl Gardner,Earl,Gardner,False
1457,201242,Thomas Gardner,Thomas,Gardner,False
1458,76779,Vern Gardner,Vern,Gardner,False
1459,76780,Jack Garfinkel,Jack,Garfinkel,False
1460,1627868,Patricio Garino,Patricio,Garino,False
1461,1629636,Darius Garland,Darius,Garland,True
1462,76781,Gary Garland,Gary,Garland,False
1463,76782,Winston Garland,Winston,Garland,False
1464,76783,Dick Garmaker,Dick,Garmaker,False
1465,1612,Chris Garner,Chris,Garner,False
1466,76785,Bill Garnett,Bill,Garnett,False
1467,708,Kevin Garnett,Kevin,Garnett,False
1468,1831,Marlon Garnett,Marlon,Garnett,False
1469,1628656,Billy Garrett,Billy,Garrett,False
1470,76786,Calvin Garrett,Calvin,Garrett,False
1471,1051,Dean Garrett,Dean,Garrett,False
1472,203197,Diante Garrett,Diante,Garrett,False
1473,76788,Eldo Garrett,Eldo,Garrett,False
1474,1630585,Marcus Garrett,Marcus,Garrett,False
1475,76789,Rowland Garrett,Rowland,Garrett,False
1476,76790,Tom Garrick,Tom,Garrick,False
1477,76791,John Garris,John,Garris,False
1478,1619,Kiwane Garris,Kiwane,Garris,False
1479,1727,Pat Garrity,Pat,Garrity,False
1480,1630586,Usman Garuba,Usman,Garuba,True
1481,76793,Jim Garvin,Jim,Garvin,False
1482,1630568,Luka Garza,Luka,Garza,True
1483,201188,Marc Gasol,Marc,Gasol,False
1484,2200,Pau Gasol,Pau,Gasol,False
1485,76794,Frank Gates,Frank,Gates,False
1486,1629232,Kaiser Gates,Kaiser,Gates,True
1487,423,Chris Gatling,Chris,Gatling,False
1488,930,Kenny Gattison,Kenny,Gattison,False
1489,200752,Rudy Gay,Rudy,Gay,False
1490,76797,Ed Gayda,Ed,Gayda,False
1491,1845,Andrew Gaze,Andrew,Gaze,False
1492,1627771,Michael Gbinije,Michael,Gbinije,False
1493,1002,Reggie Geary,Reggie,Geary,False
1494,202087,Alonzo Gee,Alonzo,Gee,False
1495,761,Matt Geiger,Matt,Geiger,False
1496,101153,Mickael Gelabale,Mickael,Gelabale,False
1497,1904,Devean George,Devean,George,False
1498,76800,Jack George,Jack,George,False
1499,1641718,Keyonte George,Keyonte,George,True
1500,202331,Paul George,Paul,George,True
1501,76801,Tate George,Tate,George,False
1502,1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,False
1503,76802,Gus Gerard,Gus,Gerard,False
1504,76803,Derrick Gervin,Derrick,Gervin,False
1505,76804,George Gervin,George,Gervin,False
1506,76805,Gorham Getchell,Gorham,Getchell,False
1507,76806,John Gianelli,John,Gianelli,False
1508,76807,Dick Gibbs,Dick,Gibbs,False
1509,200789,Daniel Gibson,Daniel,Gibson,False
1510,76808,Dee Gibson,Dee,Gibson,False
1511,1626780,Jonathan Gibson,Jonathan,Gibson,False
1512,76809,Mel Gibson,Mel,Gibson,False
1513,76810,Mike Gibson,Mike,Gibson,False
1514,201959,Taj Gibson,Taj,Gibson,False
1515,76811,Ward Gibson,Ward,Gibson,False
1516,201592,J.R. Giddens,J.R.,Giddens,False
1517,1630581,Josh Giddey,Josh,Giddey,True
1518,201821,Trey Gilder,Trey,Gilder,False
1519,1628385,Harry Giles III,Harry,Giles III,True
1520,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
1521,1630264,Anthony Gill,Anthony,Gill,True
1522,2109,Eddie Gill,Eddie,Gill,False
1523,383,Kendall Gill,Kendall,Gill,False
1524,76812,Ben Gillery,Ben,Gillery,False
1525,1631221,Collin Gillespie,Collin,Gillespie,True
1526,1630273,Freddie Gillespie,Freddie,Gillespie,False
1527,76813,Gene Gillette,Gene,Gillette,False
1528,288,Armen Gilliam,Armen,Gilliam,False
1529,76815,Herm Gilliam,Herm,Gilliam,False
1530,600014,Artis Gilmore,Artis,Gilmore,False
1531,76817,Walt Gilmore,Walt,Gilmore,False
1532,76818,Chuck Gilmur,Chuck,Gilmur,False
1533,1631367,Jacob Gilyard,Jacob,Gilyard,True
1534,1938,Manu Ginobili,Manu,Ginobili,False
1535,1921,Gordan Giricek,Gordan,Giricek,False
1536,76819,Jack Givens,Jack,Givens,False
1537,202148,Mickell Gladness,Mickell,Gladness,False
1538,76820,George Glamack,George,Glamack,False
1539,76821,Gerald Glass,Gerald,Glass,False
1540,76822,Mike Glenn,Mike,Glenn,False
1541,76823,Norman Glick,Norman,Glick,False
1542,76824,Georgi Glouchkov,Georgi,Glouchkov,False
1543,76825,Clarence Glover,Clarence,Glover,False
1544,1901,Dion Glover,Dion,Glover,False
1545,2601,Andreas Glyniadakis,Andreas,Glyniadakis,False
1546,76826,Mike Gminski,Mike,Gminski,False
1547,203497,Rudy Gobert,Rudy,Gobert,True
1548,76827,Dan Godfread,Dan,Godfread,False
1549,76828,Tom Gola,Tom,Gola,False
1550,76829,Ben Goldfaden,Ben,Goldfaden,False
1551,924,Anthony Goldwire,Anthony,Goldwire,False
1552,101155,Ryan Gomes,Ryan,Gomes,False
1553,76830,Glen Gondrezick,Glen,Gondrezick,False
1554,76831,Grant Gondrezick,Grant,Gondrezick,False
1555,2400,Drew Gooden,Drew,Gooden,False
1556,76832,Gail Goodrich,Gail,Goodrich,False
1557,1864,Steve Goodrich,Steve,Goodrich,False
1558,203462,Archie Goodwin,Archie,Goodwin,False
1559,1629164,Brandon Goodwin,Brandon,Goodwin,False
1560,1630692,Jordan Goodwin,Jordan,Goodwin,True
1561,76833,Wilfred Goodwin,Wilfred,Goodwin,False
1562,203932,Aaron Gordon,Aaron,Gordon,True
1563,2732,Ben Gordon,Ben,Gordon,False
1564,204079,Drew Gordon,Drew,Gordon,False
1565,201569,Eric Gordon,Eric,Gordon,True
1566,76834,Lancaster Gordon,Lancaster,Gordon,False
1567,76835,Paul Gordon,Paul,Gordon,False
1568,101162,Marcin Gortat,Marcin,Gortat,False
1569,76836,Leo Gottlieb,Leo,Gottlieb,False
1570,202726,Andrew Goudelock,Andrew,Goudelock,False
1571,76837,Bato Govedarica,Bato,Govedarica,False
1572,76838,Joe Graboski,Joe,Graboski,False
1573,76839,Ricky Grace,Ricky,Grace,False
1574,1628984,Devonte' Graham,Devonte',Graham,True
1575,37,Greg Graham,Greg,Graham,False
1576,101121,Joey Graham,Joey,Graham,False
1577,76843,Mal Graham,Mal,Graham,False
1578,76841,Orlando Graham,Orlando,Graham,False
1579,76842,Paul Graham,Paul,Graham,False
1580,101211,Stephen Graham,Stephen,Graham,False
1581,1626203,Treveon Graham,Treveon,Graham,False
1582,76844,Jim Grandholm,Jim,Grandholm,False
1583,97,Ronnie Grandison,Ronnie,Grandison,False
1584,101122,Danny Granger,Danny,Granger,False
1585,76847,Stewart Granger,Stewart,Granger,False
1586,258,Brian Grant,Brian,Grant,False
1587,76850,Bud Grant,Bud,Grant,False
1588,202,Gary Grant,Gary,Grant,False
1589,285,Greg Grant,Greg,Grant,False
1590,265,Harvey Grant,Harvey,Grant,False
1591,270,Horace Grant,Horace,Grant,False
1592,203924,Jerami Grant,Jerami,Grant,True
1593,1626170,Jerian Grant,Jerian,Grant,False
1594,76852,Josh Grant,Josh,Grant,False
1595,1514,Paul Grant,Paul,Grant,False
1596,76853,Travis Grant,Travis,Grant,False
1597,1629055,Donte Grantham,Donte,Grantham,False
1598,76854,Don Grate,Don,Grate,False
1599,76855,Butch Graves,Butch,Graves,False
1600,1629755,Hassani Gravett,Hassani,Gravett,False
1601,201189,Aaron Gray,Aaron,Gray,False
1602,1070,Devin Gray,Devin,Gray,False
1603,1516,Ed Gray,Ed,Gray,False
1604,1026,Evric Gray,Evric,Gray,False
1605,76859,Gary Gray,Gary,Gray,False
1606,1627982,Josh Gray,Josh,Gray,False
1607,76860,Leonard Gray,Leonard,Gray,False
1608,1630564,RaiQuan Gray,RaiQuan,Gray,False
1609,76861,Stuart Gray,Stuart,Gray,False
1610,76862,Sylvester Gray,Sylvester,Gray,False
1611,76863,Wyndol Gray,Wyndol,Gray,False
1612,81,Jeff Grayer,Jeff,Grayer,False
1613,76865,Bob Greacen,Bob,Greacen,False
1614,920,A.C. Green,A.C.,Green,False
1615,1631260,AJ Green,AJ,Green,True
1616,201980,Danny Green,Danny,Green,True
1617,101209,Devin Green,Devin,Green,False
1618,203110,Draymond Green,Draymond,Green,True
1619,203475,Erick Green,Erick,Green,False
1620,101123,Gerald Green,Gerald,Green,False
1621,203210,JaMychal Green,JaMychal,Green,False
1622,1630224,Jalen Green,Jalen,Green,True
1623,1629750,Javonte Green,Javonte,Green,False
1624,201145,Jeff Green,Jeff,Green,True
1625,76867,Johnny Green,Johnny,Green,False
1626,1630182,Josh Green,Josh,Green,True
1627,76868,Ken Green,Ken,Green,False
1628,76869,Kenny Green,Kenny,Green,False
1629,600011,Lamar Green,Lamar,Green,False
1630,1036,Litterial Green,Litterial,Green,False
1631,76872,Luther Green,Luther,Green,False
1632,76873,Mike Green,Mike,Green,False
1633,76874,Rickey Green,Rickey,Green,False
1634,76875,Sean Green,Sean,Green,False
1635,76877,Si Green,Si,Green,False
1636,76876,Sidney Green,Sidney,Green,False
1637,76878,Steve Green,Steve,Green,False
1638,201192,Taurean Green,Taurean,Green,False
